Date	Open	Close
1976-07-16	17.265625	17.140625
1976-07-19	17.140625	17
1976-07-20	17	16.90625
1976-07-21	16.90625	16.9375
1976-07-22	16.9375	17.03125
1976-07-23	17.03125	17.0625
1976-07-26	17.109375	17.21875
1976-07-27	17.21875	17.015625
1976-07-28	17.015625	17.0625
1976-07-29	17.0625	17.0625
1976-07-30	17.0625	17.007813
1976-08-02	17.007813	16.984375
1976-08-03	16.984375	17.242188
1976-08-04	17.25	17.296875
1976-08-05	17.226563	17.164063
1976-08-06	17.164063	17.203125
1976-08-09	17.203125	17.15625
1976-08-10	17.15625	17.40625
1976-08-11	17.40625	17.335938
1976-08-12	17.335938	17.34375
1976-08-13	17.34375	17.390625
1976-08-16	17.390625	17.460938
1976-08-17	17.460938	17.5
1976-08-18	17.5	17.46875
1976-08-19	17.46875	17.203125
1976-08-20	17.195313	17.0625
1976-08-23	17.0625	17.09375
1976-08-24	17.09375	16.84375
1976-08-25	16.84375	17
1976-08-26	17	16.804688
1976-08-27	16.804688	16.859375
1976-08-30	16.875	17.015625
1976-08-31	17.015625	17.101563
1976-09-01	17.101563	17.304688
1976-09-02	17.304688	17.273438
1976-09-03	17.273438	17.40625
1976-09-07	17.40625	17.5
1976-09-08	17.5	17.3125
1976-09-09	17.34375	17.375
1976-09-10	17.375	17.46875
1976-09-13	17.46875	17.351563
1976-09-14	17.351563	17.375
1976-09-15	17.375	17.390625
1976-09-16	17.390625	17.75
1976-09-17	17.75	17.75
1976-09-20	17.75	17.765625
1976-09-21	17.789063	17.984375
1976-09-22	17.984375	17.84375
1976-09-23	17.84375	17.765625
1976-09-24	17.765625	17.734375
1976-09-27	17.78125	17.921875
1976-09-28	17.921875	17.742188
1976-09-29	17.742188	17.59375
1976-09-30	17.59375	17.585938
1976-10-01	17.585938	17.53125
1976-10-04	17.53125	17.5
1976-10-05	17.5	17.4375
1976-10-06	17.4375	17.46875
1976-10-07	17.46875	17.578125
1976-10-08	17.578125	17.390625
1976-10-11	17.390625	17.375
1976-10-12	17.375	16.984375
1976-10-13	16.984375	17.03125
1976-10-14	16.96875	16.53125
1976-10-15	16.53125	16.40625
1976-10-18	16.421875	16.476563
1976-10-19	16.476563	16.46875
1976-10-20	16.46875	16.46875
1976-10-21	16.46875	16.078125
1976-10-22	16.078125	16.03125
1976-10-25	16.03125	16.21875
1976-10-26	16.242188	16.46875
1976-10-27	16.46875	16.625
1976-10-28	16.625	16.65625
1976-10-29	16.65625	16.984375
1976-11-01	16.984375	16.953125
1976-11-03	16.921875	16.75
1976-11-04	16.75	16.710938
1976-11-05	16.710938	16.390625
1976-11-08	16.359375	16.21875
1976-11-09	16.21875	16.265625
1976-11-10	16.265625	16.3125
1976-11-11	16.3125	16.53125
1976-11-12	16.53125	16.375
1976-11-15	16.375	16.515625
1976-11-16	16.515625	16.46875
1976-11-17	16.46875	16.71875
1976-11-18	16.75	16.9375
1976-11-19	16.921875	16.875
1976-11-22	16.875	16.96875
1976-11-23	16.96875	16.835938
1976-11-24	16.875	17.015625
1976-11-26	17.046875	17.132813
1976-11-29	17.125	16.960938
1976-11-30	16.960938	16.9375
1976-12-01	16.9375	16.84375
1976-12-02	17	16.84375
1976-12-03	16.890625	17
1976-12-06	17.03125	17.0625
1976-12-07	17.0625	16.921875
1976-12-08	16.921875	17.046875
1976-12-09	17.046875	16.96875
1976-12-10	16.96875	16.9375
1976-12-13	16.9375	16.875
1976-12-14	16.875	16.867188
1976-12-15	16.867188	16.796875
1976-12-16	16.796875	16.703125
1976-12-17	16.703125	16.5625
1976-12-20	16.5625	16.609375
1976-12-21	16.609375	16.898438
1976-12-22	16.898438	16.890625
1976-12-23	16.890625	16.976563
1976-12-27	17.09375	17.34375
1976-12-28	17.359375	17.40625
1976-12-29	17.40625	17.28125
1976-12-30	17.328125	17.53125
1976-12-31	17.53125	17.445313
1977-01-03	17.28125	17.28125
1977-01-04	17.28125	17.0625
1977-01-05	17.0625	17.125
1977-01-06	17.125	17.125
1977-01-07	17.125	17
1977-01-10	17	16.953125
1977-01-11	16.953125	16.8125
1977-01-12	16.8125	16.8125
1977-01-13	16.8125	16.90625
1977-01-14	16.90625	16.90625
1977-01-17	16.90625	17.0625
1977-01-18	17.0625	17.203125
1977-01-19	17.203125	17.34375
1977-01-20	17.34375	17.0625
1977-01-21	17.0625	17.125
1977-01-24	17.125	16.984375
1977-01-25	16.984375	16.859375
1977-01-26	16.84375	16.765625
1977-01-27	16.765625	16.78125
1977-01-28	16.796875	17.03125
1977-01-31	17.03125	17.203125
1977-02-01	17.203125	17.28125
1977-02-02	17.28125	17.140625
1977-02-03	16.984375	16.945313
1977-02-04	16.945313	16.8125
1977-02-07	16.8125	16.90625
1977-02-08	16.90625	16.875
1977-02-09	16.875	16.75
1977-02-10	16.75	16.8125
1977-02-11	16.8125	16.6875
1977-02-14	16.734375	17.140625
1977-02-15	17.140625	17.015625
1977-02-16	17.015625	16.96875
1977-02-17	16.96875	16.90625
1977-02-18	16.90625	16.882813
1977-02-22	17.1875	17.234375
1977-02-23	17.234375	17.265625
1977-02-24	17.25	17.21875
1977-02-25	17.21875	17.21875
1977-02-28	17.21875	17.25
1977-03-01	17.257813	17.3125
1977-03-02	17.3125	17.28125
1977-03-03	17.296875	17.390625
1977-03-04	17.390625	17.375
1977-03-07	17.375	17.53125
1977-03-08	17.53125	17.507813
1977-03-09	17.507813	17.476563
1977-03-10	17.476563	17.78125
1977-03-11	17.773438	17.703125
1977-03-14	17.703125	17.75
1977-03-15	17.75	17.828125
1977-03-16	17.828125	17.75
1977-03-17	17.75	17.71875
1977-03-18	17.71875	17.71875
1977-03-21	17.71875	17.703125
1977-03-22	17.703125	17.84375
1977-03-23	17.84375	17.65625
1977-03-24	17.65625	17.507813
1977-03-25	17.507813	17.34375
1977-03-28	17.34375	17.453125
1977-03-29	17.46875	17.539063
1977-03-30	17.53125	17.289063
1977-03-31	17.289063	17.28125
1977-04-01	17.28125	17.375
1977-04-04	17.375	17.234375
1977-04-05	17.234375	17.15625
1977-04-06	17.15625	17.21875
1977-04-07	17.21875	17.296875
1977-04-11	17.296875	17.289063
1977-04-12	17.289063	17.421875
1977-04-13	17.375	17.109375
1977-04-14	17.109375	17
1977-04-15	17	17.03125
1977-04-18	17.03125	17
1977-04-19	17	16.945313
1977-04-20	16.945313	16.875
1977-04-21	16.875	16.5
1977-04-22	16.453125	16.125
1977-04-25	16.125	16.140625
1977-04-26	16.140625	16.21875
1977-04-27	16.21875	16.328125
1977-04-28	16.328125	16.234375
1977-04-29	16.234375	16.171875
1977-05-02	16.171875	16.25
1977-05-03	16.25	16.328125
1977-05-04	16.328125	16.429688
1977-05-05	16.375	16.28125
1977-05-06	16.25	16.015625
1977-05-09	16.015625	15.953125
1977-05-10	15.953125	15.953125
1977-05-11	15.953125	15.796875
1977-05-12	15.796875	15.773438
1977-05-13	15.773438	15.828125
1977-05-16	15.828125	15.828125
1977-05-17	15.828125	15.960938
1977-05-18	15.960938	15.875
1977-05-19	15.875	15.765625
1977-05-20	15.6875	15.617188
1977-05-23	15.601563	15.335938
1977-05-24	15.335938	15.46875
1977-05-25	15.46875	15.445313
1977-05-26	15.445313	15.5625
1977-05-27	15.5625	15.328125
1977-05-31	15.328125	15.34375
1977-06-01	15.375	15.5
1977-06-02	15.5	15.40625
1977-06-03	15.460938	15.671875
1977-06-06	15.671875	15.65625
1977-06-07	15.65625	15.804688
1977-06-08	15.804688	15.804688
1977-06-09	15.804688	15.703125
1977-06-10	15.703125	15.726563
1977-06-13	15.734375	15.84375
1977-06-14	15.882813	16.15625
1977-06-15	16.15625	16.171875
1977-06-16	16.148438	16.078125
1977-06-17	16.078125	16.09375
1977-06-20	16.117188	16.25
1977-06-21	16.25	16.234375
1977-06-22	16.234375	16.273438
1977-06-23	16.273438	16.375
1977-06-24	16.398438	16.625
1977-06-27	16.625	16.695313
1977-06-28	16.695313	16.507813
1977-06-29	16.507813	16.578125
1977-06-30	16.578125	16.5
1977-07-01	16.492188	16.351563
1977-07-05	16.351563	16.34375
1977-07-06	16.34375	16.242188
1977-07-07	16.242188	16.34375
1977-07-08	16.34375	16.195313
1977-07-11	16.195313	16.242188
1977-07-12	16.21875	16.21875
1977-07-13	16.195313	16.320313
1977-07-15	16.382813	16.882813
1977-07-18	16.90625	17.125
1977-07-19	17.125	17.179688
1977-07-20	17.171875	17.0625
1977-07-21	17.0625	17.0625
1977-07-22	17.0625	17.078125
1977-07-25	17.078125	17.117188
1977-07-26	17.078125	16.976563
1977-07-27	16.96875	16.71875
1977-07-28	16.71875	16.6875
1977-07-29	16.6875	16.757813
1977-08-01	16.757813	16.859375
1977-08-02	16.851563	16.828125
1977-08-03	16.828125	16.859375
1977-08-04	16.8125	16.8125
1977-08-05	16.8125	16.65625
1977-08-08	16.65625	16.5
1977-08-09	16.515625	16.601563
1977-08-10	16.601563	16.765625
1977-08-11	16.765625	16.632813
1977-08-12	16.632813	16.625
1977-08-15	16.625	16.835938
1977-08-16	16.828125	16.734375
1977-08-17	16.734375	16.796875
1977-08-18	16.734375	16.78125
1977-08-19	16.78125	16.820313
1977-08-22	16.820313	16.953125
1977-08-23	16.953125	16.882813
1977-08-24	16.882813	16.75
1977-08-25	16.75	16.703125
1977-08-26	16.703125	16.726563
1977-08-29	16.734375	16.84375
1977-08-30	16.84375	16.664063
1977-08-31	16.664063	16.773438
1977-09-01	16.773438	16.695313
1977-09-02	16.71875	16.78125
1977-09-06	16.78125	16.773438
1977-09-07	16.773438	16.742188
1977-09-08	16.734375	16.585938
1977-09-09	16.578125	16.421875
1977-09-12	16.421875	16.421875
1977-09-13	16.421875	16.421875
1977-09-14	16.421875	16.445313
1977-09-15	16.445313	16.421875
1977-09-16	16.40625	16.203125
1977-09-19	16.125	15.984375
1977-09-20	15.984375	16.1875
1977-09-21	16.1875	16.015625
1977-09-22	16.015625	16.101563
1977-09-23	16.101563	16.0625
1977-09-26	16.0625	16.21875
1977-09-27	16.21875	16.140625
1977-09-28	16.140625	16.21875
1977-09-29	16.226563	16.273438
1977-09-30	16.273438	16.3125
1977-10-03	16.3125	16.40625
1977-10-04	16.375	16.1875
1977-10-05	16.1875	16.085938
1977-10-06	16.085938	16.117188
1977-10-07	16.117188	16.078125
1977-10-10	16.078125	16.125
1977-10-11	16.101563	16.03125
1977-10-12	16	15.953125
1977-10-13	15.953125	16.09375
1977-10-14	16.09375	16.117188
1977-10-17	16.117188	16.171875
1977-10-18	16.171875	16.085938
1977-10-19	16.085938	16
1977-10-20	16	16.109375
1977-10-21	16.109375	16.171875
1977-10-24	16.171875	16.171875
1977-10-25	16.078125	16.078125
1977-10-26	16.078125	16.28125
1977-10-27	16.28125	16.265625
1977-10-28	16.257813	16.179688
1977-10-31	16.179688	16.078125
1977-11-01	16.078125	15.984375
1977-11-02	15.835938	15.601563
1977-11-03	15.601563	15.625
1977-11-04	15.648438	15.8125
1977-11-07	15.8125	15.75
1977-11-08	15.75	15.6875
1977-11-09	15.6875	15.796875
1977-11-10	15.796875	16.203125
1977-11-11	16.21875	16.257813
1977-11-14	16.25	16.140625
1977-11-15	16.140625	16.3125
1977-11-16	16.3125	16.117188
1977-11-17	16.117188	16.125
1977-11-18	16.148438	16.265625
1977-11-21	16.265625	16.28125
1977-11-22	16.351563	16.640625
1977-11-23	16.640625	16.78125
1977-11-25	16.78125	16.796875
1977-11-28	16.796875	16.6875
1977-11-29	16.6875	16.429688
1977-11-30	16.429688	16.5
1977-12-01	16.5	16.4375
1977-12-02	16.4375	16.53125
1977-12-05	16.53125	16.445313
1977-12-06	16.398438	16.28125
1977-12-07	16.28125	16.3125
1977-12-08	16.320313	16.398438
1977-12-09	16.398438	16.53125
1977-12-12	16.53125	16.453125
1977-12-13	16.453125	16.515625
1977-12-14	16.515625	16.640625
1977-12-15	16.640625	16.546875
1977-12-16	16.546875	16.484375
1977-12-19	16.484375	16.445313
1977-12-20	16.445313	16.515625
1977-12-21	16.515625	16.625
1977-12-22	16.664063	16.71875
1977-12-23	16.71875	16.890625
1977-12-27	16.890625	16.890625
1977-12-28	16.890625	16.9375
1977-12-29	16.9375	17.046875
1977-12-30	17.046875	17.09375
1978-01-03	16.78125	16.796875
1978-01-04	16.796875	16.921875
1978-01-05	16.921875	16.679688
1978-01-06	16.679688	16.6875
1978-01-09	16.6875	16.804688
1978-01-10	16.804688	16.6875
1978-01-11	16.6875	16.632813
1978-01-12	16.648438	16.664063
1978-01-13	16.664063	16.625
1978-01-16	16.625	16.71875
1978-01-17	16.71875	16.8125
1978-01-18	16.8125	16.828125
1978-01-19	16.828125	16.71875
1978-01-20	16.703125	16.640625
1978-01-23	16.640625	16.585938
1978-01-24	16.585938	16.625
1978-01-25	16.625	16.617188
1978-01-26	16.617188	16.515625
1978-01-27	16.515625	16.5625
1978-01-30	16.5625	16.679688
1978-01-31	16.679688	16.59375
1978-02-01	16.59375	16.59375
1978-02-02	16.59375	16.453125
1978-02-03	16.28125	16.164063
1978-02-06	16.164063	16.15625
1978-02-07	16.15625	16.296875
1978-02-08	16.296875	16.257813
1978-02-09	16.257813	16.234375
1978-02-10	16.234375	16.125
1978-02-13	16.125	16.148438
1978-02-14	16.109375	16.078125
1978-02-15	16.078125	16.078125
1978-02-16	16.015625	16
1978-02-17	16	15.953125
1978-02-21	15.953125	15.953125
1978-02-22	15.953125	15.921875
1978-02-23	15.921875	16
1978-02-24	16	16.039063
1978-02-27	16.039063	15.859375
1978-02-28	15.859375	15.703125
1978-03-01	15.703125	15.71875
1978-03-02	15.71875	15.5625
1978-03-03	15.5625	15.328125
1978-03-06	15.265625	15.054688
1978-03-07	15.070313	15.296875
1978-03-08	15.296875	15.382813
1978-03-09	15.382813	15.265625
1978-03-10	15.265625	15.171875
1978-03-13	15.171875	14.9375
1978-03-14	14.953125	15.140625
1978-03-15	15.132813	15.007813
1978-03-16	15.007813	15.203125
1978-03-17	15.203125	15.242188
1978-03-20	15.242188	15.046875
1978-03-21	15.046875	14.953125
1978-03-22	14.953125	14.96875
1978-03-23	14.96875	14.984375
1978-03-27	14.9375	14.890625
1978-03-28	14.890625	14.976563
1978-03-29	14.976563	14.90625
1978-03-30	14.898438	14.867188
1978-03-31	14.851563	14.71875
1978-04-03	14.765625	14.765625
1978-04-04	14.765625	14.875
1978-04-05	14.890625	15.085938
1978-04-06	15.085938	15.039063
1978-04-07	15.039063	15.054688
1978-04-10	15.054688	15.0625
1978-04-11	15.03125	14.992188
1978-04-12	14.992188	14.765625
1978-04-13	14.765625	14.96875
1978-04-14	15.03125	15.21875
1978-04-17	15.851563	15.695313
1978-04-18	15.695313	15.703125
1978-04-19	15.703125	15.8125
1978-04-20	15.8125	15.84375
1978-04-21	15.84375	15.875
1978-04-24	15.875	16.125
1978-04-25	16.328125	16.359375
1978-04-26	16.359375	16.398438
1978-04-27	16.359375	16.34375
1978-04-28	16.34375	16.625
1978-05-01	16.625	16.6875
1978-05-02	16.6875	16.625
1978-05-03	16.625	16.453125
1978-05-04	16.328125	16.289063
1978-05-05	16.320313	16.40625
1978-05-08	16.40625	16.226563
1978-05-09	16.226563	16.265625
1978-05-10	16.265625	16.234375
1978-05-11	16.234375	16.578125
1978-05-12	16.578125	16.414063
1978-05-15	16.414063	16.625
1978-05-16	16.632813	16.703125
1978-05-17	16.703125	16.625
1978-05-18	16.625	16.53125
1978-05-19	16.53125	16.382813
1978-05-22	16.382813	16.671875
1978-05-23	16.625	16.445313
1978-05-24	16.40625	16.40625
1978-05-25	16.40625	16.328125
1978-05-26	16.328125	16.296875
1978-05-30	16.296875	16.320313
1978-05-31	16.320313	16.140625
1978-06-01	16.140625	16.070313
1978-06-02	16.070313	16.296875
1978-06-05	16.296875	16.617188
1978-06-06	16.625	16.625
1978-06-07	16.625	16.578125
1978-06-08	16.578125	16.75
1978-06-09	16.75	16.8125
1978-06-12	16.8125	16.742188
1978-06-13	16.671875	17.140625
1978-06-14	17.140625	16.945313
1978-06-15	16.945313	16.875
1978-06-16	16.875	16.640625
1978-06-19	16.640625	16.828125
1978-06-20	16.828125	16.617188
1978-06-21	16.617188	16.75
1978-06-22	16.6875	16.648438
1978-06-23	16.648438	16.40625
1978-06-26	16.40625	16.140625
1978-06-27	16.140625	16.304688
1978-06-28	16.304688	16.359375
1978-06-29	16.359375	16.226563
1978-06-30	16.226563	16.078125
1978-07-03	16.078125	16.046875
1978-07-05	16.046875	16.125
1978-07-06	16.125	16.148438
1978-07-07	16.148438	16.28125
1978-07-10	16.28125	16.25
1978-07-11	16.25	16.171875
1978-07-12	16.171875	16.148438
1978-07-13	16.148438	16.210938
1978-07-14	16.210938	16.71875
1978-07-17	16.71875	16.625
1978-07-18	16.625	16.53125
1978-07-19	16.625	16.859375
1978-07-20	16.859375	16.757813
1978-07-21	16.757813	16.890625
1978-07-24	16.890625	16.9375
1978-07-25	16.9375	17.0625
1978-07-26	17.0625	17.09375
1978-07-27	17.09375	17.265625
1978-07-28	17.265625	17.414063
1978-07-31	17.421875	17.5625
1978-08-01	17.5625	17.445313
1978-08-02	17.445313	18.3125
1978-08-03	18.3125	17.8125
1978-08-04	17.8125	18.03125
1978-08-07	18.03125	17.875
1978-08-08	17.875	18.109375
1978-08-09	18.109375	18.046875
1978-08-10	18.046875	17.96875
1978-08-11	17.976563	18.0625
1978-08-14	18.0625	18.039063
1978-08-15	18.039063	18.21875
1978-08-16	18.21875	18.546875
1978-08-17	18.546875	18.453125
1978-08-18	18.453125	18.359375
1978-08-21	18.359375	18.335938
1978-08-22	18.335938	18.53125
1978-08-23	18.5625	18.609375
1978-08-24	18.609375	18.5625
1978-08-25	18.5625	18.578125
1978-08-28	18.578125	18.4375
1978-08-29	18.4375	18.28125
1978-08-30	18.28125	18.3125
1978-08-31	18.3125	18.242188
1978-09-01	18.25	18.34375
1978-09-05	18.367188	18.8125
1978-09-06	18.8125	18.75
1978-09-07	18.75	18.703125
1978-09-08	18.703125	19.03125
1978-09-11	18.960938	18.71875
1978-09-12	18.71875	18.804688
1978-09-13	18.804688	18.4375
1978-09-14	18.4375	18.34375
1978-09-15	18.34375	18.109375
1978-09-18	18.109375	18.0625
1978-09-19	18.0625	17.90625
1978-09-20	17.90625	17.78125
1978-09-21	17.78125	17.75
1978-09-22	17.75	17.75
1978-09-25	17.5	17.53125
1978-09-26	17.53125	17.5625
1978-09-27	17.5625	17.1875
1978-09-28	17.1875	17.3125
1978-09-29	17.3125	17.3125
1978-10-02	17.3125	17.53125
1978-10-03	17.53125	17.289063
1978-10-04	17.289063	17.625
1978-10-05	17.625	17.4375
1978-10-06	17.4375	17.421875
1978-10-09	17.453125	17.6875
1978-10-10	17.6875	17.578125
1978-10-11	17.578125	18.15625
1978-10-12	18.15625	17.9375
1978-10-13	17.9375	17.875
1978-10-16	17.875	17.4375
1978-10-17	17.4375	17.4375
1978-10-18	17.4375	17.484375
1978-10-19	17.484375	17.25
1978-10-20	17.25	17.320313
1978-10-23	17.320313	17.375
1978-10-24	17.375	17.1875
1978-10-25	17.1875	17.109375
1978-10-26	17.109375	17.039063
1978-10-27	17.039063	16.84375
1978-10-30	16.84375	17.0625
1978-10-31	16.46875	16.515625
1978-11-01	16.578125	17.257813
1978-11-02	17.046875	16.835938
1978-11-03	16.835938	16.78125
1978-11-06	16.765625	16.507813
1978-11-07	16.453125	16.390625
1978-11-08	16.390625	16.617188
1978-11-09	16.617188	16.484375
1978-11-10	16.484375	16.476563
1978-11-13	16.476563	16.234375
1978-11-14	16.234375	16.25
1978-11-15	16.25	16.15625
1978-11-16	16.203125	16.3125
1978-11-17	16.3125	16.3125
1978-11-20	16.328125	16.484375
1978-11-21	16.484375	16.5
1978-11-22	16.5	16.75
1978-11-24	16.90625	16.835938
1978-11-27	16.835938	16.953125
1978-11-28	16.953125	16.742188
1978-11-29	16.71875	16.59375
1978-11-30	16.59375	16.84375
1978-12-01	16.914063	17.085938
1978-12-04	17.085938	17.109375
1978-12-05	17.148438	17.367188
1978-12-06	17.367188	17.375
1978-12-07	17.375	17.25
1978-12-08	17.25	17.140625
1978-12-11	17.15625	17.375
1978-12-12	17.375	17.25
1978-12-13	17.25	17.140625
1978-12-14	17.140625	17.140625
1978-12-15	17.140625	17.210938
1978-12-18	16.992188	16.882813
1978-12-19	16.898438	17.679688
1978-12-20	17.679688	17.773438
1978-12-21	17.773438	17.734375
1978-12-22	17.8125	18.4375
1978-12-26	18.453125	19.34375
1978-12-27	19.15625	18.90625
1978-12-28	18.90625	19
1978-12-29	19	18.65625
1979-01-02	18.65625	18.96875
1979-01-03	19.03125	19.15625
1979-01-04	19.15625	19.0625
1979-01-05	19.070313	19.125
1979-01-08	19.109375	19.03125
1979-01-09	19.125	19.125
1979-01-10	19.125	19.085938
1979-01-11	19.085938	19.46875
1979-01-12	19.46875	19.546875
1979-01-15	19.546875	19.71875
1979-01-16	19.664063	19.351563
1979-01-17	19.351563	19.390625
1979-01-18	19.390625	19.4375
1979-01-19	19.421875	19.15625
1979-01-22	19.15625	19.46875
1979-01-23	19.46875	19.453125
1979-01-24	19.453125	19.28125
1979-01-25	19.328125	19.5
1979-01-26	19.5	19.5625
1979-01-29	19.5625	19.453125
1979-01-30	19.460938	19.5
1979-01-31	19.5	19.296875
1979-02-01	19.296875	19.4375
1979-02-02	19.4375	19.265625
1979-02-05	19.164063	19.109375
1979-02-06	19.109375	18.96875
1979-02-07	18.734375	18.65625
1979-02-08	18.695313	18.726563
1979-02-09	18.757813	18.859375
1979-02-12	18.859375	19.164063
1979-02-13	19.171875	19.257813
1979-02-14	19.257813	19.09375
1979-02-15	19.09375	19.265625
1979-02-16	19.25	19.15625
1979-02-20	19.15625	19.25
1979-02-21	19.25	19.125
1979-02-22	19.09375	18.976563
1979-02-23	18.96875	18.890625
1979-02-26	18.90625	19
1979-02-27	19	18.695313
1979-02-28	18.695313	18.75
1979-03-01	18.75	18.8125
1979-03-02	18.8125	18.796875
1979-03-05	18.882813	19.132813
1979-03-06	19.132813	18.992188
1979-03-07	19.007813	19.046875
1979-03-08	19.046875	19.3125
1979-03-09	19.3125	19.234375
1979-03-12	19.234375	19.375
1979-03-13	19.375	19.28125
1979-03-14	19.28125	19.21875
1979-03-15	19.21875	19.179688
1979-03-16	19.179688	19.296875
1979-03-19	19.335938	19.414063
1979-03-20	19.414063	19.40625
1979-03-21	19.40625	19.75
1979-03-22	19.75	19.75
1979-03-23	19.75	19.6875
1979-03-26	19.65625	19.515625
1979-03-27	19.546875	20.046875
1979-03-28	19.992188	19.859375
1979-03-29	19.859375	19.859375
1979-03-30	19.859375	19.71875
1979-04-02	19.71875	19.632813
1979-04-03	19.65625	19.96875
1979-04-04	19.96875	19.84375
1979-04-05	19.84375	20.046875
1979-04-06	20.023438	19.90625
1979-04-09	19.90625	19.9375
1979-04-10	19.9375	20
1979-04-11	20	19.5
1979-04-12	19.5	19.484375
1979-04-16	19.484375	19.476563
1979-04-17	19.476563	19.53125
1979-04-18	19.53125	19.5
1979-04-19	19.5	19.304688
1979-04-20	19.304688	19.171875
1979-04-23	19.1875	19.375
1979-04-24	19.375	19.390625
1979-04-25	19.390625	19.5
1979-04-26	19.5	19.304688
1979-04-27	19.304688	19.40625
1979-04-30	19.40625	19.640625
1979-05-01	19.640625	19.726563
1979-05-02	19.726563	19.875
1979-05-03	19.875	19.984375
1979-05-04	19.84375	19.453125
1979-05-07	19.367188	19.3125
1979-05-08	19.3125	19.5
1979-05-09	19.5	19.359375
1979-05-10	19.359375	19.203125
1979-05-11	19.21875	19.273438
1979-05-14	19.273438	19.25
1979-05-15	19.25	19.0625
1979-05-16	19.0625	19.171875
1979-05-17	19.171875	19.34375
1979-05-18	19.34375	19.21875
1979-05-21	19.21875	19.265625
1979-05-22	19.265625	19.3125
1979-05-23	19.3125	19.125
1979-05-24	19.125	19.171875
1979-05-25	19.171875	19.171875
1979-05-29	19.171875	19.1875
1979-05-30	19.148438	18.976563
1979-05-31	18.976563	19
1979-06-01	19.09375	19.0625
1979-06-04	19.0625	19
1979-06-05	19.03125	19.46875
1979-06-06	19.46875	19.375
1979-06-07	19.40625	19.46875
1979-06-08	19.46875	19.34375
1979-06-11	19.34375	19.375
1979-06-12	19.375	19.5
1979-06-13	19.5	18.84375
1979-06-14	18.8125	18.65625
1979-06-15	18.65625	18.5625
1979-06-18	18.5	18.1875
1979-06-19	18.1875	18.15625
1979-06-20	18.15625	18.25
1979-06-21	18.25	18.375
1979-06-22	18.46875	18.53125
1979-06-25	18.53125	18.46875
1979-06-26	18.5625	18.1875
1979-06-27	18.25	18.375
1979-06-28	18.40625	18.46875
1979-06-29	18.46875	18.34375
1979-07-02	18.34375	18.09375
1979-07-03	18.09375	18.09375
1979-07-05	18.09375	18.03125
1979-07-06	18.03125	18.40625
1979-07-09	18.40625	18.375
1979-07-10	18.375	18.0625
1979-07-11	18.0625	17.90625
1979-07-12	17.875	17.53125
1979-07-13	17.5	17.5
1979-07-16	17.5	17.625
1979-07-17	17.59375	17.3125
1979-07-18	17.3125	17.375
1979-07-19	17.375	17.375
1979-07-20	17.375	17.4375
1979-07-23	17.34375	17.28125
1979-07-24	17.28125	17.21875
1979-07-25	17.28125	17.375
1979-07-26	17.34375	17.125
1979-07-27	17.125	17.125
1979-07-30	17.125	17.28125
1979-07-31	17.3125	17.4375
1979-08-01	17.4375	17.5
1979-08-02	17.5	17.40625
1979-08-03	17.375	17.21875
1979-08-06	17.21875	17.3125
1979-08-07	17.375	17.6875
1979-08-08	17.59375	17.34375
1979-08-09	17.3125	17.21875
1979-08-10	17.21875	17.59375
1979-08-13	17.59375	17.5625
1979-08-14	17.5625	17.5625
1979-08-15	17.5625	18.0625
1979-08-16	18.0625	17.90625
1979-08-17	17.90625	17.8125
1979-08-20	17.8125	17.90625
1979-08-21	17.90625	17.71875
1979-08-22	17.71875	17.625
1979-08-23	17.625	17.40625
1979-08-24	17.40625	17.40625
1979-08-27	17.40625	17.5
1979-08-28	17.5	17.5
1979-08-29	17.5	17.40625
1979-08-30	17.40625	17.375
1979-08-31	17.4375	17.5
1979-09-04	17.46875	17.15625
1979-09-05	17.125	17.0625
1979-09-06	17.0625	16.90625
1979-09-07	16.90625	16.9375
1979-09-10	16.9375	16.875
1979-09-11	16.875	16.625
1979-09-12	16.625	16.5625
1979-09-13	16.5625	16.6875
1979-09-14	16.6875	16.96875
1979-09-17	17.09375	17.125
1979-09-18	17.125	16.96875
1979-09-19	16.96875	16.9375
1979-09-20	16.9375	17.8125
1979-09-21	17.75	17.5
1979-09-24	17.46875	16.96875
1979-09-25	16.96875	17.15625
1979-09-26	17.15625	17.03125
1979-09-27	17.03125	17.0625
1979-09-28	17.0625	16.9375
1979-10-01	16.90625	16.90625
1979-10-02	16.90625	17.0625
1979-10-03	17.0625	17.0625
1979-10-04	17.0625	17.15625
1979-10-05	17.15625	17.21875
1979-10-08	17.21875	16.84375
1979-10-09	16.84375	16.5
1979-10-10	16.5	16.9375
1979-10-11	16.90625	16.625
1979-10-12	16.625	16.4375
1979-10-15	16.4375	16.34375
1979-10-16	16.34375	16.03125
1979-10-17	16.03125	15.8125
1979-10-18	15.8125	15.71875
1979-10-19	15.71875	15.46875
1979-10-22	15.46875	15.625
1979-10-23	15.625	15.6875
1979-10-24	15.6875	15.625
1979-10-25	15.625	15.53125
1979-10-26	15.53125	15.5625
1979-10-29	15.5625	15.625
1979-10-30	15.625	16
1979-10-31	16	15.59375
1979-11-01	15.59375	15.875
1979-11-02	15.875	15.8125
1979-11-05	15.8125	15.78125
1979-11-06	15.78125	15.6875
1979-11-07	15.5	15.375
1979-11-08	15.375	15.46875
1979-11-09	15.46875	15.4375
1979-11-12	15.4375	15.71875
1979-11-13	15.6875	15.5625
1979-11-14	15.5625	15.625
